pwr_idx,date,time,pwr_amount,plant_idx,pwr_memo
832,2020-02-06,10,0,1,
833,2020-02-06,11,0,1,
834,2020-02-06,12,10,1,
835,2020-02-06,13,30,1,
836,2020-02-06,14,6010,1,
837,2020-02-06,15,133350,1,
838,2020-02-06,16,341410,1,
839,2020-02-06,17,347150,1,
840,2020-02-06,18,369510,1,
841,2020-02-06,19,406300,1,
842,2020-02-06,20,375740,1,
843,2020-02-06,21,320250,1,
844,2020-02-06,22,211500,1,
845,2020-02-06,23,104790,1,
846,2020-02-07,1,110680,1,
847,2020-02-07,2,146660,1,
848,2020-02-07,3,136800,1,
849,2020-02-07,4,113860,1,
850,2020-02-07,5,61520,1,
851,2020-02-07,6,7630,1,
852,2020-02-07,7,1490,1,
853,2020-02-07,8,1500,1,
854,2020-02-07,9,700,1,
855,2020-02-07,10,0,1,
856,2020-02-07,11,0,1,
857,2020-02-07,12,10,1,
858,2020-02-07,13,10,1,
859,2020-02-07,14,1510,1,
860,2020-02-07,15,94380,1,
861,2020-02-07,16,308350,1,
862,2020-02-07,17,344410,1,
863,2020-02-07,18,402990,1,
864,2020-02-07,19,402860,1,
865,2020-02-07,20,405180,1,
866,2020-02-07,21,427240,1,
867,2020-02-07,22,312900,1,
868,2020-02-07,23,166110,1,
869,2020-02-08,1,119300,1,
870,2020-02-08,2,142740,1,
871,2020-02-08,3,140490,1,
872,2020-02-08,4,117360,1,
873,2020-02-08,5,66530,1,
874,2020-02-08,6,10140,1,
875,2020-02-08,7,1500,1,
876,2020-02-08,8,1500,1,
877,2020-02-08,9,700,1,
878,2020-02-08,10,0,1,
879,2020-02-08,11,0,1,
880,2020-02-08,12,10,1,
881,2020-02-08,13,0,1,
882,2020-02-08,14,300,1,
883,2020-02-08,15,17320,1,
884,2020-02-08,16,85000,1,
885,2020-02-08,17,128490,1,
886,2020-02-08,18,172590,1,
887,2020-02-08,19,248100,1,
888,2020-02-08,20,378370,1,
889,2020-02-08,21,394200,1,
890,2020-02-08,22,376820,1,
891,2020-02-08,23,291370,1,
892,2020-02-09,1,144970,1,
893,2020-02-09,2,134790,1,
894,2020-02-09,3,133060,1,
895,2020-02-09,4,93660,1,
896,2020-02-09,5,21430,1,
897,2020-02-09,6,1150,1,
898,2020-02-09,7,1490,1,
899,2020-02-09,8,1500,1,
900,2020-02-09,9,700,1,
901,2020-02-09,10,0,1,
902,2020-02-09,11,0,1,
903,2020-02-09,12,10,1,
904,2020-02-09,13,30,1,
905,2020-02-09,14,3880,1,
906,2020-02-09,15,91500,1,
907,2020-02-09,16,305490,1,
908,2020-02-09,17,370550,1,
909,2020-02-09,18,418080,1,
910,2020-02-09,19,478280,1,
911,2020-02-09,20,552170,1,
912,2020-02-09,21,512290,1,
913,2020-02-09,22,402150,1,
914,2020-02-09,23,278780,1,
915,2020-02-10,1,144840,1,
916,2020-02-10,2,142950,1,
917,2020-02-10,3,142050,1,
918,2020-02-10,4,119190,1,
919,2020-02-10,5,66120,1,
920,2020-02-10,6,8240,1,
921,2020-02-10,7,1500,1,
922,2020-02-10,8,1500,1,
923,2020-02-10,9,700,1,
924,2020-02-10,10,0,1,
925,2020-02-10,11,0,1,
926,2020-02-10,12,10,1,
927,2020-02-10,13,20,1,
928,2020-02-10,14,2570,1,
929,2020-02-10,15,57960,1,
930,2020-02-10,16,161430,1,
931,2020-02-10,17,214960,1,
932,2020-02-10,18,307690,1,
933,2020-02-10,19,373540,1,
934,2020-02-10,20,440130,1,
935,2020-02-10,21,451280,1,
936,2020-02-10,22,383630,1,
937,2020-02-10,23,245790,1,
938,2020-02-11,1,136960,1,
939,2020-02-11,2,145530,1,
940,2020-02-11,3,140840,1,
941,2020-02-11,4,120030,1,
942,2020-02-11,5,63440,1,
943,2020-02-11,6,6940,1,
944,2020-02-11,7,1500,1,
945,2020-02-11,8,1500,1,
946,2020-02-11,9,700,1,
947,2020-02-11,10,0,1,
948,2020-02-11,11,0,1,
949,2020-02-11,12,10,1,
950,2020-02-11,13,30,1,
951,2020-02-11,14,6030,1,
952,2020-02-11,15,98440,1,
953,2020-02-11,16,260360,1,
954,2020-02-11,17,275600,1,
955,2020-02-11,18,272520,1,
956,2020-02-11,19,263930,1,
957,2020-02-11,20,261620,1,
958,2020-02-11,21,240180,1,
959,2020-02-11,22,122000,1,
960,2020-02-11,23,47950,1,
961,2020-02-12,1,83760,1,
962,2020-02-12,2,129700,1,
963,2020-02-12,3,129300,1,
964,2020-02-12,4,85640,1,
965,2020-02-12,5,15810,1,
966,2020-02-12,6,1230,1,
967,2020-02-12,7,1490,1,
968,2020-02-12,8,1500,1,
969,2020-02-12,9,480,1,
970,2020-02-12,10,0,1,
971,2020-02-12,11,0,1,
972,2020-02-12,12,10,1,
973,2020-02-12,13,0,1,
974,2020-02-12,14,0,1,
975,2020-02-12,15,1660,1,
976,2020-02-12,16,7940,1,
977,2020-02-12,17,23180,1,
978,2020-02-12,18,54750,1,
979,2020-02-12,19,53210,1,
980,2020-02-12,20,42330,1,
981,2020-02-12,21,45650,1,
982,2020-02-12,22,47570,1,
983,2020-02-12,23,43440,1,
984,2020-02-13,1,39070,1,
985,2020-02-13,2,14700,1,
986,2020-02-13,3,8230,1,
987,2020-02-13,4,810,1,
988,2020-02-13,5,30,1,
989,2020-02-13,6,10,1,
990,2020-02-13,7,330,1,
991,2020-02-13,8,0,1,
992,2020-02-13,9,0,1,
993,2020-02-13,10,0,1,
994,2020-02-13,11,0,1,
995,2020-02-13,12,0,1,
996,2020-02-13,13,0,1,
997,2020-02-13,14,680,1,
998,2020-02-13,15,20890,1,
999,2020-02-13,16,60570,1,
1000,2020-02-13,17,76630,1,
1001,2020-02-13,18,101630,1,
1002,2020-02-13,19,120550,1,
1003,2020-02-13,20,143230,1,
1004,2020-02-13,21,151990,1,
1005,2020-02-13,22,150500,1,
1006,2020-02-13,23,121410,1,
1007,2020-02-14,1,83590,1,
1008,2020-02-14,2,53600,1,
1009,2020-02-14,3,37930,1,
1010,2020-02-14,4,18940,1,
1011,2020-02-14,5,3580,1,
1012,2020-02-14,6,390,1,
1013,2020-02-14,7,970,1,
1014,2020-02-14,8,0,1,
1015,2020-02-14,9,0,1,
1016,2020-02-14,10,0,1,
1017,2020-02-14,11,0,1,
1018,2020-02-14,12,0,1,
1019,2020-02-14,13,30,1,
1020,2020-02-14,14,7840,1,
1021,2020-02-14,15,117360,1,
1022,2020-02-14,16,340230,1,
1023,2020-02-14,17,408820,1,
1024,2020-02-14,18,492020,1,
1025,2020-02-14,19,543520,1,
1026,2020-02-14,20,600570,1,
1027,2020-02-14,21,556220,1,
1028,2020-02-14,22,475560,1,
1029,2020-02-14,23,299580,1,
1030,2020-02-15,1,143070,1,
1031,2020-02-15,2,137670,1,
1032,2020-02-15,3,138230,1,
1033,2020-02-15,4,117710,1,
1034,2020-02-15,5,66000,1,
1035,2020-02-15,6,14420,1,
1036,2020-02-15,7,1550,1,
1037,2020-02-15,8,1500,1,
1038,2020-02-15,9,670,1,
1039,2020-02-15,10,0,1,
1040,2020-02-15,11,0,1,
1041,2020-02-15,12,10,1,
1042,2020-02-15,13,20,1,
1043,2020-02-15,14,3380,1,
1044,2020-02-15,15,95750,1,
1045,2020-02-15,16,321110,1,
1046,2020-02-15,17,366280,1,
1047,2020-02-15,18,352120,1,
1048,2020-02-15,19,256340,1,
1049,2020-02-15,20,131820,1,
1050,2020-02-15,21,64700,1,
1051,2020-02-15,22,61470,1,
1052,2020-02-15,23,30530,1,
1053,2020-02-16,1,74180,1,
1054,2020-02-16,2,111570,1,
1055,2020-02-16,3,87220,1,
1056,2020-02-16,4,44060,1,
1057,2020-02-16,5,10750,1,
1058,2020-02-16,6,510,1,
1059,2020-02-16,7,1500,1,
1060,2020-02-16,8,800,1,
1061,2020-02-16,9,0,1,
1062,2020-02-16,10,0,1,
1063,2020-02-16,11,0,1,
1064,2020-02-16,12,0,1,
1065,2020-02-16,13,10,1,
1066,2020-02-16,14,850,1,
1067,2020-02-16,15,8070,1,
1068,2020-02-16,16,45390,1,
1069,2020-02-16,17,80070,1,
1070,2020-02-16,18,157450,1,
1071,2020-02-16,19,229010,1,
1072,2020-02-16,20,247350,1,
1073,2020-02-16,21,261840,1,
1074,2020-02-16,22,201460,1,
1075,2020-02-16,23,134400,1,
1076,2020-02-17,1,102270,1,
1077,2020-02-17,2,102070,1,
1078,2020-02-17,3,81350,1,
1079,2020-02-17,4,19810,1,
1080,2020-02-17,5,3230,1,
1081,2020-02-17,6,180,1,
1082,2020-02-17,7,1480,1,
1083,2020-02-17,8,590,1,
1084,2020-02-17,9,0,1,
1085,2020-02-17,10,0,1,
1086,2020-02-17,11,0,1,
1087,2020-02-17,12,0,1,
1088,2020-02-17,13,20,1,
1089,2020-02-17,14,1480,1,
1090,2020-02-17,15,34360,1,
1091,2020-02-17,16,116270,1,
1092,2020-02-17,17,214090,1,
1093,2020-02-17,18,281540,1,
1094,2020-02-17,19,314510,1,
1095,2020-02-17,20,290350,1,
1096,2020-02-17,21,237330,1,
1097,2020-02-17,22,125900,1,
1098,2020-02-17,23,103650,1,
1099,2020-02-18,1,82890,1,
1100,2020-02-18,2,100810,1,
1101,2020-02-18,3,92230,1,
1102,2020-02-18,4,60400,1,
1103,2020-02-18,5,12700,1,
1104,2020-02-18,6,5700,1,
1105,2020-02-18,7,260,1,
1106,2020-02-18,8,80,1,
1107,2020-02-18,9,10,1,
1108,2020-02-18,10,0,1,
1109,2020-02-18,12,0,1,
1110,2020-02-18,13,0,1,
1111,2020-02-18,14,40,1,
1112,2020-02-18,15,5480,1,
1113,2020-02-18,16,85330,1,
1114,2020-02-18,17,282090,1,
1115,2020-02-18,18,390410,1,
1116,2020-02-18,19,533950,1,
1117,2020-02-18,20,618780,1,
1118,2020-02-18,21,673150,1,
1119,2020-02-18,22,658420,1,
1120,2020-02-18,23,581170,1,
1121,2020-02-19,1,388470,1,
1122,2020-02-19,2,188110,1,
1123,2020-02-19,3,134050,1,
1124,2020-02-19,4,135210,1,
1125,2020-02-19,5,109780,1,
1126,2020-02-19,6,60000,1,
1127,2020-02-19,7,11270,1,
1128,2020-02-19,8,1510,1,
1129,2020-02-19,9,1500,1,
1130,2020-02-19,10,670,1,
1131,2020-02-19,11,0,1,
1132,2020-02-19,12,0,1,
1133,2020-02-19,13,10,1,
1134,2020-02-19,14,40,1,
1135,2020-02-19,15,13080,1,
1136,2020-02-19,16,146630,1,
1137,2020-02-19,17,317470,1,
1138,2020-02-19,18,404290,1,
1139,2020-02-19,19,473750,1,
1140,2020-02-19,20,575310,1,
1141,2020-02-19,21,633320,1,
1142,2020-02-19,22,585660,1,
1143,2020-02-19,23,450920,1,
1144,2020-02-20,1,288280,1,
1145,2020-02-20,2,156460,1,
1146,2020-02-20,3,140830,1,
1147,2020-02-20,4,134580,1,
1148,2020-02-20,5,111770,1,
1149,2020-02-20,6,65610,1,
1150,2020-02-20,7,15700,1,
1151,2020-02-20,8,1680,1,
1152,2020-02-20,9,1500,1,
1153,2020-02-20,10,710,1,
1154,2020-02-20,11,0,1,
1155,2020-02-20,12,0,1,
1156,2020-02-20,13,10,1,
1157,2020-02-20,14,40,1,
1158,2020-02-20,15,16850,1,
1159,2020-02-20,16,194550,1,
1160,2020-02-20,17,394150,1,
1161,2020-02-20,18,397750,1,
1162,2020-02-20,19,472570,1,
1163,2020-02-20,20,557310,1,
1164,2020-02-20,21,627730,1,
1165,2020-02-20,22,616220,1,
1166,2020-02-20,23,523750,1,
1167,2020-02-21,1,329930,1,
1168,2020-02-21,2,203340,1,
1169,2020-02-21,3,213510,1,
1170,2020-02-21,4,218270,1,
1171,2020-02-21,5,193220,1,
1172,2020-02-21,6,85760,1,
1173,2020-02-21,7,12810,1,
1174,2020-02-21,8,1540,1,
1175,2020-02-21,9,1510,1,
1176,2020-02-21,10,720,1,
1177,2020-02-21,11,0,1,
1178,2020-02-21,12,0,1,
1179,2020-02-21,13,10,1,
1180,2020-02-21,14,40,1,
1181,2020-02-21,15,17580,1,
1182,2020-02-21,16,161430,1,
1183,2020-02-21,17,376220,1,
1184,2020-02-21,18,364330,1,
1185,2020-02-21,19,404240,1,
1186,2020-02-21,20,538610,1,
1187,2020-02-21,21,605110,1,
1188,2020-02-21,22,585150,1,
1189,2020-02-21,23,381900,1,
1190,2020-02-22,1,114000,1,
1191,2020-02-22,2,98150,1,
1192,2020-02-22,3,147640,1,
1193,2020-02-22,4,148150,1,
1194,2020-02-22,5,122140,1,
1195,2020-02-22,6,71410,1,
1196,2020-02-22,7,16160,1,
1197,2020-02-22,8,1530,1,
1198,2020-02-22,9,1510,1,
1199,2020-02-22,10,720,1,
1200,2020-02-22,11,0,1,
1201,2020-02-22,12,0,1,
1202,2020-02-22,13,10,1,
1203,2020-02-22,14,40,1,
1204,2020-02-22,15,15940,1,
1205,2020-02-22,16,148080,1,
1206,2020-02-22,17,356070,1,
1207,2020-02-22,18,404950,1,
1208,2020-02-22,19,485770,1,
1209,2020-02-22,20,518190,1,
1210,2020-02-22,21,521310,1,
1211,2020-02-22,22,496140,1,
1212,2020-02-22,23,408910,1,
1213,2020-02-23,1,250260,1,
1214,2020-02-23,2,168640,1,
1215,2020-02-23,3,149660,1,
1216,2020-02-23,4,152570,1,
1217,2020-02-23,5,125540,1,
1218,2020-02-23,6,71200,1,
1219,2020-02-23,7,16080,1,
1220,2020-02-23,8,1590,1,
1221,2020-02-23,9,1510,1,
1222,2020-02-23,10,720,1,
1223,2020-02-23,11,0,1,
1224,2020-02-23,12,0,1,
1225,2020-02-23,13,10,1,
1226,2020-02-23,14,50,1,
1227,2020-02-23,15,25140,1,
1228,2020-02-23,16,232040,1,
1229,2020-02-23,17,492740,1,
1230,2020-02-23,18,497980,1,
1231,2020-02-23,19,581580,1,
1232,2020-02-23,20,642570,1,
1233,2020-02-23,21,696190,1,
1234,2020-02-23,22,692840,1,
1235,2020-02-23,23,604200,1,
1236,2020-02-24,1,409580,1,
1237,2020-02-24,2,216210,1,
1238,2020-02-24,4,151470,1,
1239,2020-02-24,5,156560,1,
1240,2020-02-24,6,128140,1,
1241,2020-02-24,7,71110,1,
1242,2020-02-24,8,17180,1,
1243,2020-02-24,9,1530,1,
1244,2020-02-24,10,1510,1,
1245,2020-02-24,11,720,1,
1246,2020-02-24,12,0,1,
1247,2020-02-24,13,0,1,
1248,2020-02-24,14,10,1,
1249,2020-02-24,15,60,1,
1250,2020-02-24,16,25100,1,
1251,2020-02-24,17,226810,1,
1252,2020-02-24,18,473530,1,
1253,2020-02-24,19,472820,1,
1254,2020-02-24,20,526550,1,
1255,2020-02-24,21,539040,1,
1256,2020-02-24,22,443870,1,
1257,2020-02-24,23,339680,1,
1258,2020-02-25,1,217960,1,
1259,2020-02-25,2,119200,1,
1260,2020-02-25,3,122980,1,
1261,2020-02-25,4,143580,1,
1262,2020-02-25,5,151650,1,
1263,2020-02-25,6,119500,1,
1264,2020-02-25,7,66000,1,
1265,2020-02-25,8,16360,1,
1266,2020-02-25,9,1820,1,
1267,2020-02-25,10,1850,1,
1268,2020-02-25,11,730,1,
1269,2020-02-25,12,0,1,
1270,2020-02-25,13,0,1,
1271,2020-02-25,14,10,1,
1272,2020-02-25,15,10,1,
1273,2020-02-25,16,20,1,
1274,2020-02-25,17,1180,1,
1275,2020-02-25,18,2750,1,
1276,2020-02-25,19,6810,1,
1277,2020-02-25,20,20090,1,
1278,2020-02-25,21,36300,1,
1279,2020-02-25,22,28620,1,
1280,2020-02-25,23,23460,1,
1281,2020-02-26,1,19390,1,
1282,2020-02-26,2,9470,1,
1283,2020-02-26,3,24010,1,
1284,2020-02-26,4,5970,1,
1285,2020-02-26,5,510,1,
1286,2020-02-26,6,110,1,
1287,2020-02-26,7,10,1,
1288,2020-02-26,8,0,1,
1289,2020-02-26,9,0,1,
1290,2020-02-26,10,0,1,
1291,2020-02-26,11,0,1,
1292,2020-02-26,12,0,1,
1293,2020-02-26,13,0,1,
1294,2020-02-26,14,0,1,
1295,2020-02-26,15,0,1,
1296,2020-02-26,16,2210,1,
1297,2020-02-26,17,39810,1,
1298,2020-02-26,18,102430,1,
1299,2020-02-26,19,219920,1,
1300,2020-02-26,20,344510,1,
1301,2020-02-26,21,410550,1,
1302,2020-02-26,22,429430,1,
1303,2020-02-26,23,442950,1,
1304,2020-02-27,1,399400,1,
1305,2020-02-27,2,329490,1,
1306,2020-02-27,3,199490,1,
1307,2020-02-27,4,161140,1,
1308,2020-02-27,5,154610,1,
1309,2020-02-27,6,82420,1,
1310,2020-02-27,7,14220,1,
1311,2020-02-27,8,800,1,
1312,2020-02-27,9,1500,1,
1313,2020-02-27,10,1500,1,
1314,2020-02-27,11,690,1,
1315,2020-02-27,12,0,1,
1316,2020-02-27,13,0,1,
1317,2020-02-27,14,10,1,
1318,2020-02-27,15,20,1,
1319,2020-02-27,16,18780,1,
1320,2020-02-27,17,170370,1,
1321,2020-02-27,18,362250,1,
1322,2020-02-27,19,412720,1,
1323,2020-02-27,20,489800,1,
1324,2020-02-27,21,529540,1,
1325,2020-02-27,22,535980,1,
1326,2020-02-27,23,535850,1,
1327,2020-02-28,1,484230,1,
1328,2020-02-28,2,341950,1,
1329,2020-02-28,3,227200,1,
1330,2020-02-28,4,200320,1,
1331,2020-02-28,5,189480,1,
1332,2020-02-28,6,142450,1,
1333,2020-02-28,7,76540,1,
1334,2020-02-28,8,19160,1,
1335,2020-02-28,9,2840,1,
1336,2020-02-28,10,1500,1,
1337,2020-02-28,11,710,1,
1338,2020-02-28,12,0,1,
1339,2020-02-28,13,0,1,
1340,2020-02-28,14,10,1,
1341,2020-02-28,15,10,1,
1342,2020-02-28,16,2020,1,
1343,2020-02-28,17,26940,1,
1344,2020-02-28,18,60690,1,
1345,2020-02-28,19,40470,1,
1346,2020-02-28,20,41660,1,
1347,2020-02-28,21,70960,1,
1348,2020-02-28,22,95730,1,
1349,2020-02-28,23,78690,1,
1350,2020-02-29,1,44010,1,
1351,2020-02-29,2,45920,1,
1352,2020-02-29,3,62400,1,
1353,2020-02-29,4,35710,1,
1354,2020-02-29,5,7410,1,
1355,2020-02-29,6,730,1,
1356,2020-02-29,7,130,1,
1357,2020-02-29,8,10,1,
1358,2020-02-29,9,890,1,
1359,2020-02-29,10,0,1,
1360,2020-02-29,11,0,1,
1361,2020-02-29,12,0,1,
1362,2020-02-29,13,0,1,
1363,2020-02-29,14,0,1,
1364,2020-02-29,15,20,1,
1365,2020-02-29,16,10330,1,
1366,2020-02-29,17,75680,1,
1367,2020-02-29,18,108780,1,
1368,2020-02-29,19,119450,1,
1369,2020-02-29,20,115220,1,
1370,2020-02-29,21,125180,1,
1371,2020-02-29,22,148510,1,
1372,2020-02-29,23,210980,1,
1373,2020-03-01,1,191090,1,
1374,2020-03-01,2,180410,1,
1375,2020-03-01,3,210990,1,
1376,2020-03-01,4,99140,1,
1377,2020-03-01,5,44860,1,
1378,2020-03-01,6,8430,1,
1379,2020-03-01,7,500,1,
1380,2020-03-01,8,80,1,
1381,2020-03-01,9,1480,1,
1382,2020-03-01,10,400,1,
1383,2020-03-01,11,0,1,
1384,2020-03-01,12,0,1,
1385,2020-03-01,13,0,1,
1386,2020-03-01,14,0,1,
1387,2020-03-01,15,30,1,
1388,2020-03-01,16,11570,1,
1389,2020-03-01,17,74140,1,
1390,2020-03-01,18,171120,1,
1391,2020-03-01,19,164540,1,
1392,2020-03-01,20,188800,1,
1393,2020-03-01,21,189940,1,
1394,2020-03-01,22,173470,1,
1395,2020-03-01,23,116420,1,
1396,2020-03-02,1,86720,1,
1397,2020-03-02,2,70280,1,
1398,2020-03-02,3,160170,1,
1399,2020-03-02,4,146180,1,
1400,2020-03-02,5,78940,1,
1401,2020-03-02,6,17540,1,
1402,2020-03-02,7,1040,1,
1403,2020-03-02,8,160,1,
1404,2020-03-02,9,1490,1,
1405,2020-03-02,10,850,1,
1406,2020-03-02,11,0,1,
1407,2020-03-02,12,0,1,
1408,2020-03-02,13,0,1,
1409,2020-03-02,14,0,1,
1410,2020-03-02,15,40,1,
1411,2020-03-02,16,18130,1,
1412,2020-03-02,17,156900,1,
1413,2020-03-02,18,421280,1,
1414,2020-03-02,19,418120,1,
1415,2020-03-02,20,512570,1,
1416,2020-03-02,21,575560,1,
1417,2020-03-02,22,632250,1,
1418,2020-03-02,23,697530,1,
1419,2020-03-03,1,573710,1,
1420,2020-03-03,2,373080,1,
1421,2020-03-03,3,292640,1,
1422,2020-03-03,4,228520,1,
1423,2020-03-03,5,231400,1,
1424,2020-03-03,6,200250,1,
1425,2020-03-03,7,127320,1,
1426,2020-03-03,8,22140,1,
1427,2020-03-03,9,2790,1,
1428,2020-03-03,10,1500,1,
1429,2020-03-03,11,700,1,
1430,2020-03-03,12,0,1,
1431,2020-03-03,13,0,1,
1432,2020-03-03,14,10,1,
1433,2020-03-03,15,30,1,
1434,2020-03-03,16,14570,1,
1435,2020-03-03,17,121390,1,
1436,2020-03-03,18,370040,1,
1437,2020-03-03,19,235500,1,
1438,2020-03-03,20,285200,1,
1439,2020-03-03,21,298410,1,
1440,2020-03-03,22,280670,1,
1441,2020-03-03,23,223480,1,
1442,2020-03-04,1,188940,1,
1443,2020-03-04,2,149060,1,
1444,2020-03-04,3,141350,1,
1445,2020-03-04,4,152780,1,
1446,2020-03-04,5,176430,1,
1447,2020-03-04,6,110970,1,
1448,2020-03-04,7,48720,1,
1449,2020-03-04,8,480,1,
1450,2020-03-04,9,1500,1,
1451,2020-03-04,10,1160,1,
1452,2020-03-04,11,0,1,
1453,2020-03-04,12,0,1,
1454,2020-03-04,13,0,1,
1455,2020-03-04,14,10,1,
1456,2020-03-04,15,40,1,
1457,2020-03-04,16,20880,1,
1458,2020-03-04,17,185120,1,
1459,2020-03-04,18,411920,1,
1460,2020-03-04,19,369400,1,
1461,2020-03-04,20,446170,1,
1462,2020-03-04,21,504020,1,
1463,2020-03-04,22,538670,1,
1464,2020-03-04,23,530180,1,
1465,2020-03-05,1,482560,1,
1466,2020-03-05,2,328740,1,
1467,2020-03-05,3,201110,1,
1468,2020-03-05,4,208120,1,
1469,2020-03-05,5,233660,1,
1470,2020-03-05,6,201780,1,
1471,2020-03-05,7,148020,1,
1472,2020-03-05,8,81870,1,
1473,2020-03-05,9,4200,1,
1474,2020-03-05,10,2720,1,
1475,2020-03-05,11,750,1,
1476,2020-03-05,12,0,1,
1477,2020-03-05,13,0,1,
1478,2020-03-05,14,10,1,
1479,2020-03-05,15,70,1,
1480,2020-03-05,16,32660,1,
1481,2020-03-05,17,226180,1,
1482,2020-03-05,18,431600,1,
1483,2020-03-05,19,417150,1,
1484,2020-03-05,20,526280,1,
1485,2020-03-05,21,596100,1,
1486,2020-03-05,22,652620,1,
1487,2020-03-05,23,703050,1,
1488,2020-03-06,1,650520,1,
1489,2020-03-06,2,448340,1,
1490,2020-03-06,3,322950,1,
1491,2020-03-06,4,233840,1,
1492,2020-03-06,5,238620,1,
1493,2020-03-06,6,205060,1,
1494,2020-03-06,7,136230,1,
1495,2020-03-06,8,24860,1,
1496,2020-03-06,9,2740,1,
1497,2020-03-06,10,1510,1,
1498,2020-03-06,11,710,1,
1499,2020-03-06,12,0,1,
1500,2020-03-06,13,0,1,
1501,2020-03-06,14,10,1,
1502,2020-03-06,15,90,1,
1503,2020-03-06,16,65710,1,
1504,2020-03-06,17,317460,1,
1505,2020-03-06,18,562250,1,
1506,2020-03-06,19,462120,1,
1507,2020-03-06,20,521810,1,
1508,2020-03-06,21,572400,1,
1509,2020-03-06,22,620200,1,
1510,2020-03-06,23,691950,1,
1511,2020-03-07,1,632240,1,
1512,2020-03-07,2,437100,1,
1513,2020-03-07,3,312170,1,
1514,2020-03-07,4,227020,1,
1515,2020-03-07,5,231030,1,
1516,2020-03-07,6,199360,1,
1517,2020-03-07,7,136600,1,
1518,2020-03-07,8,23300,1,
1519,2020-03-07,9,9830,1,
1520,2020-03-07,10,8400,1,
1521,2020-03-07,11,7610,1,
1522,2020-03-07,12,1130,1,
1523,2020-03-07,13,0,1,
1524,2020-03-07,14,10,1,
1525,2020-03-07,15,10,1,
1526,2020-03-07,16,2350,1,
1527,2020-03-07,17,31450,1,
1528,2020-03-07,18,92710,1,
1529,2020-03-07,19,120140,1,
1530,2020-03-07,20,143150,1,
1531,2020-03-07,21,128280,1,
1532,2020-03-07,22,151180,1,
1533,2020-03-07,23,113390,1,
1534,2020-03-08,1,78620,1,
1535,2020-03-08,2,100580,1,
1536,2020-03-08,3,208300,1,
1537,2020-03-08,4,102780,1,
1538,2020-03-08,5,20560,1,
1539,2020-03-08,6,1660,1,
1540,2020-03-08,7,30,1,
1541,2020-03-08,8,10,1,
1542,2020-03-08,9,880,1,
1543,2020-03-08,10,0,1,
1544,2020-03-08,11,0,1,
1545,2020-03-08,12,0,1,
1546,2020-03-08,13,0,1,
1547,2020-03-08,14,0,1,
1548,2020-03-08,15,90,1,
1549,2020-03-08,16,38200,1,
1550,2020-03-08,17,215960,1,
1551,2020-03-08,18,478370,1,
1552,2020-03-08,19,431370,1,
1553,2020-03-08,20,497870,1,
1554,2020-03-08,21,549170,1,
1555,2020-03-08,22,590140,1,
1556,2020-03-08,23,644330,1,
1557,2020-03-09,1,593890,1,
1558,2020-03-09,2,403730,1,
1559,2020-03-09,3,298170,1,
1560,2020-03-09,4,232620,1,
1561,2020-03-09,5,234730,1,
1562,2020-03-09,6,203190,1,
1563,2020-03-09,8,134480,1,
1564,2020-03-09,10,22390,1,
1565,2020-03-09,11,2880,1,
1566,2020-03-09,12,1510,1,
1567,2020-03-09,13,320,1,
1568,2020-03-09,14,0,1,
1569,2020-03-09,15,0,1,
1570,2020-03-09,16,10,1,
1571,2020-03-09,17,30,1,
1572,2020-03-09,18,22460,1,
1573,2020-03-09,19,79460,1,
1574,2020-03-09,20,123070,1,
1575,2020-03-09,21,134290,1,
1576,2020-03-09,22,172930,1,
1577,2020-03-09,23,170070,1,
1578,2020-03-10,1,136380,1,
1579,2020-03-10,2,88310,1,
1580,2020-03-10,3,46130,1,
1581,2020-03-10,4,34680,1,
1582,2020-03-10,5,151310,1,
1583,2020-03-10,6,126630,1,
1584,2020-03-10,7,49170,1,
1585,2020-03-10,8,7400,1,
1586,2020-03-10,9,930,1,
1587,2020-03-10,10,510,1,
1588,2020-03-10,11,1480,1,
1589,2020-03-10,12,760,1,
1590,2020-03-10,13,0,1,
1591,2020-03-10,14,0,1,
1592,2020-03-10,15,0,1,
1593,2020-03-10,16,0,1,
1594,2020-03-10,17,0,1,
1595,2020-03-10,18,280,1,
1596,2020-03-10,19,10040,1,
1597,2020-03-10,20,38380,1,
1598,2020-03-10,21,80820,1,
1599,2020-03-10,22,125080,1,
1600,2020-03-10,23,90980,1,
1601,2020-03-11,1,76210,1,
1602,2020-03-11,2,58090,1,
1603,2020-03-11,3,43530,1,
1604,2020-03-11,4,27360,1,
1605,2020-03-11,5,154550,1,
1606,2020-03-11,6,64810,1,
1607,2020-03-11,7,18090,1,
1608,2020-03-11,8,1600,1,
1609,2020-03-11,9,160,1,
1610,2020-03-11,10,0,1,
1611,2020-03-11,11,590,1,
1612,2020-03-11,12,0,1,
1613,2020-03-11,13,0,1,
1614,2020-03-11,14,0,1,
1615,2020-03-11,15,0,1,
1616,2020-03-11,16,0,1,
1617,2020-03-11,17,150,1,
1618,2020-03-11,18,68710,1,
1619,2020-03-11,19,324980,1,
1620,2020-03-11,20,577590,1,
1621,2020-03-11,21,483150,1,
1622,2020-03-11,22,563330,1,
1623,2020-03-11,23,627030,1,
1624,2020-03-12,1,668950,1,
1625,2020-03-12,2,724260,1,
1626,2020-03-12,3,645500,1,
1627,2020-03-12,4,455200,1,
1628,2020-03-12,5,327510,1,
